block_id,start,noise,steps,p1,p2,p3,p4,p5,p6,depth,Q,action,Q_var,Q_abs,Q_abs_max,Q_diff,a_optim
1,3,0,2,20.0,20.0,20.0,-10.0,-20.0,-10.0,1,-12.000000476837158,0,65.0891555293408,12.000000476837158,25.999999046325684,-11.999998092651367,0
1,3,0,2,20.0,20.0,20.0,-10.0,-20.0,-10.0,1,-23.999998569488525,1,65.0891555293408,23.999998569488525,25.999999046325684,-11.999998092651367,0
1,3,0,2,20.0,20.0,20.0,-10.0,-20.0,-10.0,2,-25.999999046325684,0,65.0891555293408,25.999999046325684,25.999999046325684,15.69999933242798,1
1,3,0,2,20.0,20.0,20.0,-10.0,-20.0,-10.0,2,-10.299999713897703,1,65.0891555293408,10.299999713897703,25.999999046325684,15.69999933242798,1
2,6,0,2,-10.0,-20.0,20.0,20.0,0.0,20.0,1,-12.000000476837158,0,49.475620784759634,12.000000476837158,22.5,-10.499999523162842,0
2,6,0,2,-10.0,-20.0,20.0,20.0,0.0,20.0,1,-22.5,1,49.475620784759634,22.5,22.5,-10.499999523162842,0
2,6,0,2,-10.0,-20.0,20.0,20.0,0.0,20.0,2,-15.0,0,49.475620784759634,15.0,22.5,9.449999332427979,1
2,6,0,2,-10.0,-20.0,20.0,20.0,0.0,20.0,2,-5.5500006675720215,1,49.475620784759634,5.5500006675720215,22.5,9.449999332427979,1
3,5,0,2,20.0,10.0,-20.0,-20.0,20.0,-20.0,1,-22.00000047683716,0,131.78916202227336,22.00000047683716,22.00000047683716,26.000000238418583,1
3,5,0,2,20.0,10.0,-20.0,-20.0,20.0,-20.0,1,3.999999761581421,1,131.78916202227336,3.999999761581421,22.00000047683716,26.000000238418583,1
3,5,0,2,20.0,10.0,-20.0,-20.0,20.0,-20.0,2,-4.000000953674316,0,131.78916202227336,4.000000953674316,22.00000047683716,-10.699998140335083,0
3,5,0,2,20.0,10.0,-20.0,-20.0,20.0,-20.0,2,-14.6999990940094,1,131.78916202227336,14.6999990940094,22.00000047683716,-10.699998140335083,0
4,5,0,2,20.0,20.0,-10.0,0.0,-20.0,10.0,1,8.00000011920929,0,70.35062054137417,8.00000011920929,25.999999046325684,5.499998927116394,1
4,5,0,2,20.0,20.0,-10.0,0.0,-20.0,10.0,1,13.499999046325684,1,70.35062054137417,13.499999046325684,25.999999046325684,5.499998927116394,1
4,5,0,2,20.0,20.0,-10.0,0.0,-20.0,10.0,2,25.999999046325684,0,70.35062054137417,25.999999046325684,25.999999046325684,-17.549999952316284,0
4,5,0,2,20.0,20.0,-10.0,0.0,-20.0,10.0,2,8.4499990940094,1,70.35062054137417,8.4499990940094,25.999999046325684,-17.549999952316284,0
5,1,0,2,20.0,20.0,0.0,-20.0,10.0,-10.0,1,17.999999523162842,0,51.86916482011492,17.999999523162842,17.999999523162842,-15.50000011920929,0
5,1,0,2,20.0,20.0,0.0,-20.0,10.0,-10.0,1,2.499999403953552,1,51.86916482011492,2.499999403953552,17.999999523162842,-15.50000011920929,0
5,1,0,2,20.0,20.0,0.0,-20.0,10.0,-10.0,2,15.999999046325684,0,51.86916482011492,15.999999046325684,17.999999523162842,0.39999961853027344,1
5,1,0,2,20.0,20.0,0.0,-20.0,10.0,-10.0,2,16.399998664855957,1,51.86916482011492,16.399998664855957,17.999999523162842,0.39999961853027344,1
6,4,0,2,20.0,0.0,20.0,10.0,0.0,0.0,1,-2.0000000298023224,0,59.66666069626825,2.0000000298023224,11.999999284744264,-1.9999997317790985,0
6,4,0,2,20.0,0.0,20.0,10.0,0.0,0.0,1,-3.999999761581421,1,59.66666069626825,3.999999761581421,11.999999284744264,-1.9999997317790985,0
6,4,0,2,20.0,0.0,20.0,10.0,0.0,0.0,2,-4.000000059604645,0,59.66666069626825,4.000000059604645,11.999999284744264,15.99999934434891,1
6,4,0,2,20.0,0.0,20.0,10.0,0.0,0.0,2,11.999999284744264,1,59.66666069626825,11.999999284744264,11.999999284744264,15.99999934434891,1
7,4,0,2,-20.0,-20.0,20.0,10.0,-10.0,0.0,1,-12.000000476837158,0,76.00350390662818,12.000000476837158,27.075002193450928,5.5000001192092896,1
7,4,0,2,-20.0,-20.0,20.0,10.0,-10.0,0.0,1,-6.500000357627869,1,76.00350390662818,6.500000357627869,27.075002193450928,5.5000001192092896,1
7,4,0,2,-20.0,-20.0,20.0,10.0,-10.0,0.0,2,-14.000000953674316,0,76.00350390662818,14.000000953674316,27.075002193450928,-13.075001239776611,0
7,4,0,2,-20.0,-20.0,20.0,10.0,-10.0,0.0,2,-27.075002193450928,1,76.00350390662818,27.075002193450928,27.075002193450928,-13.075001239776611,0
8,6,0,2,10.0,20.0,0.0,-10.0,0.0,-20.0,1,8.00000011920929,0,59.88765026539591,8.00000011920929,25.999999046325684,5.499998927116394,1
8,6,0,2,10.0,20.0,0.0,-10.0,0.0,-20.0,1,13.499999046325684,1,59.88765026539591,13.499999046325684,25.999999046325684,5.499998927116394,1
8,6,0,2,10.0,20.0,0.0,-10.0,0.0,-20.0,2,25.999999046325684,0,59.88765026539591,25.999999046325684,25.999999046325684,-13.724999427795412,0
8,6,0,2,10.0,20.0,0.0,-10.0,0.0,-20.0,2,12.274999618530272,1,59.88765026539591,12.274999618530272,25.999999046325684,-13.724999427795412,0
9,5,0,2,20.0,10.0,-10.0,-10.0,20.0,-10.0,1,-12.000000476837158,0,71.7899977183344,12.000000476837158,12.000000476837158,16.50000035762787,1
9,5,0,2,20.0,10.0,-10.0,-10.0,20.0,-10.0,1,4.4999998807907104,1,71.7899977183344,4.4999998807907104,12.000000476837158,16.50000035762787,1
9,5,0,2,20.0,10.0,-10.0,-10.0,20.0,-10.0,2,5.999999046325684,0,71.7899977183344,5.999999046325684,12.000000476837158,-11.099998950958252,0
9,5,0,2,20.0,10.0,-10.0,-10.0,20.0,-10.0,2,-5.099999904632568,1,71.7899977183344,5.099999904632568,12.000000476837158,-11.099998950958252,0
10,1,0,2,20.0,-20.0,20.0,20.0,-10.0,0.0,1,-22.00000047683716,0,54.31640267372208,22.00000047683716,22.00000047683716,9.00000095367432,1
10,1,0,2,20.0,-20.0,20.0,20.0,-10.0,0.0,1,-12.999999523162842,1,54.31640267372208,12.999999523162842,22.00000047683716,9.00000095367432,1
10,1,0,2,20.0,-20.0,20.0,20.0,-10.0,0.0,2,-4.000000953674316,0,54.31640267372208,4.000000953674316,22.00000047683716,-10.124998092651367,0
10,1,0,2,20.0,-20.0,20.0,20.0,-10.0,0.0,2,-14.124999046325684,1,54.31640267372208,14.124999046325684,22.00000047683716,-10.124998092651367,0
11,2,0,2,20.0,20.0,0.0,-20.0,-20.0,20.0,1,-2.0000000298023224,0,111.8958412284655,2.0000000298023224,24.00000095367432,-22.000000923871998,0
11,2,0,2,20.0,20.0,0.0,-20.0,-20.0,20.0,1,-24.00000095367432,1,111.8958412284655,24.00000095367432,24.00000095367432,-22.000000923871998,0
11,2,0,2,20.0,20.0,0.0,-20.0,-20.0,20.0,2,-24.00000095367432,0,111.8958412284655,24.00000095367432,24.00000095367432,11.499999761581424,1
11,2,0,2,20.0,20.0,0.0,-20.0,-20.0,20.0,2,-12.500001192092896,1,111.8958412284655,12.500001192092896,24.00000095367432,11.499999761581424,1
12,6,0,2,10.0,20.0,0.0,-10.0,-10.0,-20.0,1,8.00000011920929,0,60.39582795898146,8.00000011920929,25.999999046325684,5.499998927116394,1
12,6,0,2,10.0,20.0,0.0,-10.0,-10.0,-20.0,1,13.499999046325684,1,60.39582795898146,13.499999046325684,25.999999046325684,5.499998927116394,1
12,6,0,2,10.0,20.0,0.0,-10.0,-10.0,-20.0,2,25.999999046325684,0,60.39582795898146,25.999999046325684,25.999999046325684,-13.99999976158142,0
12,6,0,2,10.0,20.0,0.0,-10.0,-10.0,-20.0,2,11.999999284744264,1,60.39582795898146,11.999999284744264,25.999999046325684,-13.99999976158142,0
13,3,0,2,20.0,20.0,20.0,0.0,0.0,-10.0,1,-2.0000000298023224,0,41.95582980901012,2.0000000298023224,8.799999356269836,-3.500000089406967,0
13,3,0,2,20.0,20.0,20.0,0.0,0.0,-10.0,1,-5.5000001192092896,1,41.95582980901012,5.5000001192092896,8.799999356269836,-3.500000089406967,0
13,3,0,2,20.0,20.0,20.0,0.0,0.0,-10.0,2,-4.000000059604645,0,41.95582980901012,4.000000059604645,8.799999356269836,12.799999415874481,1
13,3,0,2,20.0,20.0,20.0,0.0,0.0,-10.0,2,8.799999356269836,1,41.95582980901012,8.799999356269836,8.799999356269836,12.799999415874481,1
14,2,0,2,20.0,20.0,0.0,-10.0,-20.0,20.0,1,-2.0000000298023224,0,48.33333407839163,2.0000000298023224,15.0,-12.999999970197678,0
14,2,0,2,20.0,20.0,0.0,-10.0,-20.0,20.0,1,-15.0,1,48.33333407839163,15.0,15.0,-12.999999970197678,0
14,2,0,2,20.0,20.0,0.0,-10.0,-20.0,20.0,2,-14.000000953674316,0,48.33333407839163,14.000000953674316,15.0,11.000000238418579,1
14,2,0,2,20.0,20.0,0.0,-10.0,-20.0,20.0,2,-3.0000007152557373,1,48.33333407839163,3.0000007152557373,15.0,11.000000238418579,1
15,1,0,2,20.0,-20.0,20.0,20.0,0.0,-10.0,1,-22.00000047683716,0,74.75000037749628,22.00000047683716,22.00000047683716,17.50000059604645,1
15,1,0,2,20.0,-20.0,20.0,20.0,0.0,-10.0,1,-4.4999998807907104,1,74.75000037749628,4.4999998807907104,22.00000047683716,17.50000059604645,1
15,1,0,2,20.0,-20.0,20.0,20.0,0.0,-10.0,2,-4.000000953674316,0,74.75000037749628,4.000000953674316,22.00000047683716,-10.499999523162842,0
15,1,0,2,20.0,-20.0,20.0,20.0,0.0,-10.0,2,-14.500000476837158,1,74.75000037749628,14.500000476837158,22.00000047683716,-10.499999523162842,0
16,2,0,2,20.0,20.0,0.0,10.0,-20.0,-10.0,1,-2.0000000298023224,0,40.229167930781934,2.0000000298023224,8.500000238418579,4.999999552965164,1
16,2,0,2,20.0,20.0,0.0,10.0,-20.0,-10.0,1,2.999999523162842,1,40.229167930781934,2.999999523162842,8.500000238418579,4.999999552965164,1
16,2,0,2,20.0,20.0,0.0,10.0,-20.0,-10.0,2,6.000000238418579,0,40.229167930781934,6.000000238418579,8.500000238418579,-14.500000476837158,0
16,2,0,2,20.0,20.0,0.0,10.0,-20.0,-10.0,2,-8.500000238418579,1,40.229167930781934,8.500000238418579,8.500000238418579,-14.500000476837158,0
17,2,0,2,20.0,20.0,-10.0,10.0,-20.0,-20.0,1,-12.000000476837158,0,69.53558022737549,12.000000476837158,16.2250018119812,14.49999988079071,1
17,2,0,2,20.0,20.0,-10.0,10.0,-20.0,-20.0,1,2.499999403953552,1,69.53558022737549,2.499999403953552,16.2250018119812,14.49999988079071,1
17,2,0,2,20.0,20.0,-10.0,10.0,-20.0,-20.0,2,-4.000000357627869,0,69.53558022737549,4.000000357627869,16.2250018119812,-12.225001454353333,0
17,2,0,2,20.0,20.0,-10.0,10.0,-20.0,-20.0,2,-16.2250018119812,1,69.53558022737549,16.2250018119812,16.2250018119812,-12.225001454353333,0
18,1,0,2,20.0,-10.0,20.0,20.0,0.0,0.0,1,-12.000000476837158,0,54.91666255394666,12.000000476837158,12.000000476837158,8.000000715255737,1
18,1,0,2,20.0,-10.0,20.0,20.0,0.0,0.0,1,-3.999999761581421,1,54.91666255394666,3.999999761581421,12.000000476837158,8.000000715255737,1
18,1,0,2,20.0,-10.0,20.0,20.0,0.0,0.0,2,5.999999046325684,0,54.91666255394666,5.999999046325684,12.000000476837158,-10.999998450279236,0
18,1,0,2,20.0,-10.0,20.0,20.0,0.0,0.0,2,-4.999999403953552,1,54.91666255394666,4.999999403953552,12.000000476837158,-10.999998450279236,0
19,5,0,2,20.0,-10.0,0.0,-10.0,20.0,-20.0,1,-22.00000047683716,0,54.10562167922741,22.00000047683716,22.00000047683716,9.00000095367432,1
19,5,0,2,20.0,-10.0,0.0,-10.0,20.0,-20.0,1,-12.999999523162842,1,54.10562167922741,12.999999523162842,22.00000047683716,9.00000095367432,1
19,5,0,2,20.0,-10.0,0.0,-10.0,20.0,-20.0,2,-4.000000953674316,0,54.10562167922741,4.000000953674316,22.00000047683716,-9.64999794960022,0
19,5,0,2,20.0,-10.0,0.0,-10.0,20.0,-20.0,2,-13.649998903274536,1,54.10562167922741,13.649998903274536,22.00000047683716,-9.64999794960022,0
20,4,0,2,20.0,-10.0,20.0,-20.0,0.0,-10.0,1,-2.0000000298023224,0,65.20640070733938,2.0000000298023224,13.99999976158142,-10.99999949336052,0
20,4,0,2,20.0,-10.0,20.0,-20.0,0.0,-10.0,1,-12.999999523162842,1,65.20640070733938,12.999999523162842,13.99999976158142,-10.99999949336052,0
20,4,0,2,20.0,-10.0,20.0,-20.0,0.0,-10.0,2,-13.99999976158142,0,65.20640070733938,13.99999976158142,13.99999976158142,16.27499938011169,1
20,4,0,2,20.0,-10.0,20.0,-20.0,0.0,-10.0,2,2.274999618530273,1,65.20640070733938,2.274999618530273,13.99999976158142,16.27499938011169,1
21,2,0,2,20.0,20.0,-20.0,-20.0,-10.0,20.0,1,-22.00000047683716,0,96.0722718493154,22.00000047683716,35.999999046325684,-2.5,0
21,2,0,2,20.0,20.0,-20.0,-20.0,-10.0,20.0,1,-24.50000047683716,1,96.0722718493154,24.50000047683716,35.999999046325684,-2.5,0
21,2,0,2,20.0,20.0,-20.0,-20.0,-10.0,20.0,2,-35.999999046325684,0,96.0722718493154,35.999999046325684,35.999999046325684,23.849997520446777,1
21,2,0,2,20.0,20.0,-20.0,-20.0,-10.0,20.0,2,-12.150001525878906,1,96.0722718493154,12.150001525878906,35.999999046325684,23.849997520446777,1
22,3,0,2,20.0,20.0,20.0,-20.0,-20.0,0.0,1,-22.00000047683716,0,56.66395316282925,22.00000047683716,27.00000047683716,-2.000000476837158,0
22,3,0,2,20.0,20.0,20.0,-20.0,-20.0,0.0,1,-24.00000095367432,1,56.66395316282925,24.00000095367432,27.00000047683716,-2.000000476837158,0
22,3,0,2,20.0,20.0,20.0,-20.0,-20.0,0.0,2,-27.00000047683716,0,56.66395316282925,27.00000047683716,27.00000047683716,17.149999141693115,1
22,3,0,2,20.0,20.0,20.0,-20.0,-20.0,0.0,2,-9.850001335144045,1,56.66395316282925,9.850001335144045,27.00000047683716,17.149999141693115,1
23,1,0,2,20.0,-20.0,20.0,20.0,10.0,-20.0,1,-22.00000047683716,0,128.03999571164522,22.00000047683716,22.00000047683716,26.000000238418583,1
23,1,0,2,20.0,-20.0,20.0,20.0,10.0,-20.0,1,3.999999761581421,1,128.03999571164522,3.999999761581421,22.00000047683716,26.000000238418583,1
23,1,0,2,20.0,-20.0,20.0,20.0,10.0,-20.0,2,-4.000000953674316,0,128.03999571164522,4.000000953674316,22.00000047683716,-9.599997997283936,0
23,1,0,2,20.0,-20.0,20.0,20.0,10.0,-20.0,2,-13.599998950958252,1,128.03999571164522,13.599998950958252,22.00000047683716,-9.599997997283936,0
24,2,0,2,20.0,20.0,0.0,0.0,-10.0,20.0,1,-2.0000000298023224,0,33.88395573462055,2.0000000298023224,7.449999451637268,-3.500000089406967,0
24,2,0,2,20.0,20.0,0.0,0.0,-10.0,20.0,1,-5.5000001192092896,1,33.88395573462055,5.5000001192092896,7.449999451637268,-3.500000089406967,0
24,2,0,2,20.0,20.0,0.0,0.0,-10.0,20.0,2,-4.000000059604645,0,33.88395573462055,4.000000059604645,7.449999451637268,11.449999511241913,1
24,2,0,2,20.0,20.0,0.0,0.0,-10.0,20.0,2,7.449999451637268,1,33.88395573462055,7.449999451637268,7.449999451637268,11.449999511241913,1
25,2,0,2,20.0,20.0,-10.0,-10.0,0.0,20.0,1,-12.000000476837158,0,46.345990376273846,12.000000476837158,16.500000953674316,-2.5,0
25,2,0,2,20.0,20.0,-10.0,-10.0,0.0,20.0,1,-14.500000476837158,1,46.345990376273846,14.500000476837158,16.500000953674316,-2.5,0
25,2,0,2,20.0,20.0,-10.0,-10.0,0.0,20.0,2,-16.500000953674316,0,46.345990376273846,16.500000953674316,16.500000953674316,15.27500033378601,1
25,2,0,2,20.0,20.0,-10.0,-10.0,0.0,20.0,2,-1.2250006198883057,1,46.345990376273846,1.2250006198883057,16.500000953674316,15.27500033378601,1
26,3,1,2,20.0,20.0,10.0,0.0,-20.0,-20.0,1,-2.0000000298023224,0,62.000001053015545,2.0000000298023224,20.0,-17.999999970197678,0
26,3,1,2,20.0,20.0,10.0,0.0,-20.0,-20.0,1,-20.0,1,62.000001053015545,20.0,20.0,-17.999999970197678,0
26,3,1,2,20.0,20.0,10.0,0.0,-20.0,-20.0,2,-17.000000476837158,0,62.000001053015545,17.000000476837158,20.0,4.000000953674316,1
26,3,1,2,20.0,20.0,10.0,0.0,-20.0,-20.0,2,-12.999999523162842,1,62.000001053015545,12.999999523162842,20.0,4.000000953674316,1
27,3,1,2,20.0,20.0,10.0,-10.0,-20.0,0.0,1,-12.000000476837158,0,20.22916677594191,12.000000476837158,17.5,-5.499999523162842,0
27,3,1,2,20.0,20.0,10.0,-10.0,-20.0,0.0,1,-17.5,1,20.22916677594191,17.5,17.5,-5.499999523162842,0
27,3,1,2,20.0,20.0,10.0,-10.0,-20.0,0.0,2,-17.000000476837158,0,20.22916677594191,17.000000476837158,17.5,9.000000357627869,1
27,3,1,2,20.0,20.0,10.0,-10.0,-20.0,0.0,2,-8.00000011920929,1,20.22916677594191,8.00000011920929,17.5,9.000000357627869,1
28,1,1,2,20.0,0.0,-20.0,-10.0,-20.0,20.0,1,-2.0000000298023224,0,118.68228893354556,2.0000000298023224,22.00000047683716,-10.499999970197678,0
28,1,1,2,20.0,0.0,-20.0,-10.0,-20.0,20.0,1,-12.5,1,118.68228893354556,12.5,22.00000047683716,-10.499999970197678,0
28,1,1,2,20.0,0.0,-20.0,-10.0,-20.0,20.0,2,-22.00000047683716,0,118.68228893354556,22.00000047683716,22.00000047683716,24.249999523162845,1
28,1,1,2,20.0,0.0,-20.0,-10.0,-20.0,20.0,2,2.249999046325684,1,118.68228893354556,2.249999046325684,22.00000047683716,24.249999523162845,1
29,4,1,2,-10.0,-10.0,20.0,20.0,0.0,10.0,1,-2.0000000298023224,0,19.42057422983152,2.0000000298023224,6.000000238418579,-0.4999999701976776,0
29,4,1,2,-10.0,-10.0,20.0,20.0,0.0,10.0,1,-2.5,1,19.42057422983152,2.5,6.000000238418579,-0.4999999701976776,0
29,4,1,2,-10.0,-10.0,20.0,20.0,0.0,10.0,2,6.000000238418579,0,19.42057422983152,6.000000238418579,6.000000238418579,-9.625000357627869,0
29,4,1,2,-10.0,-10.0,20.0,20.0,0.0,10.0,2,-3.6250001192092896,1,19.42057422983152,3.6250001192092896,6.000000238418579,-9.625000357627869,0
30,6,1,2,10.0,0.0,20.0,20.0,-10.0,-20.0,1,8.00000011920929,0,30.16666396458953,8.00000011920929,15.499999523162842,-5.5000001192092896,0
30,6,1,2,10.0,0.0,20.0,20.0,-10.0,-20.0,1,2.5,1,30.16666396458953,2.5,15.499999523162842,-5.5000001192092896,0
30,6,1,2,10.0,0.0,20.0,20.0,-10.0,-20.0,2,6.000000238418579,0,30.16666396458953,6.000000238418579,15.499999523162842,9.499999284744263,1
30,6,1,2,10.0,0.0,20.0,20.0,-10.0,-20.0,2,15.499999523162842,1,30.16666396458953,15.499999523162842,15.499999523162842,9.499999284744263,1
31,3,1,2,20.0,20.0,20.0,0.0,-10.0,-10.0,1,-2.0000000298023224,0,27.410157268866957,2.0000000298023224,12.5,-10.499999970197678,0
31,3,1,2,20.0,20.0,20.0,0.0,-10.0,-10.0,1,-12.5,1,27.410157268866957,12.5,12.5,-10.499999970197678,0
31,3,1,2,20.0,20.0,20.0,0.0,-10.0,-10.0,2,-9.49999988079071,0,27.410157268866957,9.49999988079071,12.5,7.125000357627869,1
31,3,1,2,20.0,20.0,20.0,0.0,-10.0,-10.0,2,-2.374999523162842,1,27.410157268866957,2.374999523162842,12.5,7.125000357627869,1
